id_number,label_name,taxon_link,ident,id_date,type_status,higher_taxa,count,sex,coll_num,collector,place_collected,date_collected,spec_nature,description,acq_number,site_desc,altitude,lat,long,site_notes,home_loc
CAN 530877,Delphinium glaucum,Delphinium glaucum,"Cody, W.J.",1988,,Plantae; Magnoliophyta; Magnoliopsida; Magnoliidae; Ranunculales; Ranunculaceae; Delphinium,1,,87-198,"Aiken, Susan; McLachlan, K.I.","North America: Canada, Yukon Territory",1987-08-27,,,"",Canoe Lake  On Canoe River.  Large gravel island in river.  Site 5.,"",68.633333,-138.816667,On sloping hillside beside gravel bar.,
CAN 530879,Poa arctica,Poa arctica,"Aiken, S.G.",1988,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Poales; Poaceae; Poa,1,,87-201,"Aiken, Susan; McLachlan, K.I.","North America: Canada, Yukon Territory",1987-08-29,,,"",Komokuk  DEW-line site.,"",0.0,0.0,Gravel tundra interface.,
CAN 530880,Festuca baffinensis,Festuca baffinensis,"Aiken, S.G.",1988,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Poales; Poaceae; Festuca,1,,87-202,"Aiken, Susan; McLachlan, K.I.","North America: Canada, Yukon Territory",1987-08-29,,,"",Komokuk  DEW-line site.,"",0.0,0.0,North-facing slope of gravel helicopter landing and tundra.,
CAN 530881,Poa arctica,Poa arctica,"Aiken, S.G.",1988,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Poales; Poaceae; Poa,1,,87-203,"Aiken, Susan; McLachlan, K.I.","North America: Canada, Yukon Territory",1987-08-29,,,"",Komokuk  DEW-line site.,"",0.0,0.0,Gravel tundra interface.,
CAN 530882,Calamagrostis lapponica,Calamagrostis lapponica,"Saarela, Jeffery M.",2010,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Poales; Poaceae; Calamagrostis,1,,87-204,"Aiken, Susan; McLachlan, K.I.","North America: Canada, Yukon Territory",1987-08-29,,,"",Shingle Point  Helicopter Pad.,"",68.966667,-137.25,At edge of gravel in shallow water.,
CAN 530898,Poa leptocoma subsp. paucispicula,Poa paucispicula,"Soreng, R.J.",1990,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Poales; Poaceae; Poa,1,,87-228,"Aiken, Susan; McLachlan, K.I.","North America: Canada, Yukon Territory",1987-08-31,,,"",Blow River  River flats behind wet delta area.,"",69.883333,-137.083333,On snowy slope at junction between river flats and hillside.,
CAN 530899,Trisetum spicatum,Trisetum spicatum,"Aiken, S.G.",1988,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Poales; Poaceae; Trisetum,1,,87-229,"Aiken, Susan; McLachlan, K.I.","North America: Canada, Yukon Territory",1987-08-31,,,"",Blow River  River flats behind wet delta area.,"",69.883333,-137.083333,On snowy slope at junction between river flats and hillside.  Growing with Poa paucispicula.,
CAN 530900,Huperzia selago var. selago,Huperzia selago var. selago,,"",,Plantae; Microphyllophyta; Aglossopsida; Lycopodiales; Huperziaceae; Huperzia; Huperzia selago,1,,87-231,"Aiken, Susan; McLachlan, K.I.","North America: Canada, Yukon Territory",1987-08-31,,,"",Blow River  River flats behind wet delta area.,"",69.883333,-137.083333,On snowy slope at junction between river flats and hillside.,
CAN 530901,Luzula parviflora,Luzula parviflora,"Aiken, S.G.",1988,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Juncales; Juncaceae; Luzula,1,,87-234,"Aiken, Susan; McLachlan, K.I.","North America: Canada, Yukon Territory",1987-08-31,,,"",Blow River  River flats behind wet delta area.,"",69.883333,-137.083333,Large wet meadow with willow and alder on higher ground.,
CAN 530902,Arctagrostis latifolia,Arctagrostis latifolia,"Aiken, S.G.",1988,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Poales; Poaceae; Arctagrostis,2,,87-235,"Aiken, Susan; McLachlan, K.I.","North America: Canada, Yukon Territory",1987-08-31,,,"",Blow River  River flats behind wet delta area.,"",69.883333,-137.083333,On exposed ridge above river flats.,
CAN 530903,Calamagrostis canadensis,Calamagrostis canadensis,"Aiken, S.G.",1988,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Poales; Poaceae; Calamagrostis,1,,87-237,"Aiken, Susan; McLachlan, K.I.","North America: Canada, Yukon Territory",1987-08-31,,,"",Blow River  River flats behind wet delta area.,"",69.883333,-137.083333,On snowy slope at junction between river flats and hillside.  Under alder and willow plants 1-2 m high in site sheltered from the wind.,
CAN 530904,Equisetum arvense,Equisetum arvense,"Aiken, S.G.",1988,,Plantae; Arthrophyta; Arthropsida; Equisetales; Equisetaceae; Equisetum,1,,87-238,"Aiken, Susan; McLachlan, K.I.","North America: Canada, Yukon Territory",1987-08-31,,,"",Blow River  River flats behind wet delta area.  In valley at right angles to Blow River delta on west.,"",69.883333,-137.083333,Beside stream bed of small stream in valley.,
CAN 530905,Luzula arctica,Luzula arctica,"Aiken, S.G.",1988,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Juncales; Juncaceae; Luzula,1,,87-240,"Aiken, Susan; McLachlan, K.I.","North America: Canada, Yukon Territory",1987-08-31,,,"",Blow River  River flats behind wet delta area.  On west side of Blow River delta.,"",69.883333,-137.083333,"Growing in narrow valley, near stream.",
CAN 530906,Calamagrostis deschampsioides,Calamagrostis deschampsioides,"Aiken, S.G.",1988,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Poales; Poaceae; Calamagrostis,1,,87-241,"Aiken, Susan; McLachlan, K.I.","North America: Canada, Yukon Territory, Blow Riv.",1987-08-31,dry,,"",River flats behind wet delta area.  On west side of Blow River delta.,"",69.883333,-137.083333,"Growing in narrow valley, near stream.",
CAN 530907,Poa leptocoma subsp. paucispicula,Poa paucispicula,"Soreng, R.J.",1990,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Poales; Poaceae; Poa,1,,87-242,"Aiken, Susan; McLachlan, K.I.","North America: Canada, Yukon Territory",1987-08-31,,,"",Blow River  River flats behind wet delta area.  On west side of Blow River delta.,"",69.883333,-137.083333,"Growing in narrow valley, near stream.",
CAN 530908,Calamagrostis canadensis,Calamagrostis canadensis,"Aiken, S.G.",1988,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Poales; Poaceae; Calamagrostis,1,,87-243,"Aiken, Susan; McLachlan, K.I.","North America: Canada, Yukon Territory",1987-08-31,,,"",Blow River  River flats behind wet delta area.,"",69.883333,-137.083333,On snowy slope at junction between river flats and hillside.  Under alder and willow plants 1-2 m high in site sheltered from the wind.,
CAN 530909,Festuca brevissima,Festuca brevissima,"Aiken, S.G.",1988,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Poales; Poaceae; Festuca,3,,87-245,"Aiken, Susan; McLachlan, K.I.","North America: Canada, Yukon Territory, Blow Riv.",1987-08-31,,,"",Blow River  River flats behind wet delta area.,"",69.883333,-137.083333,On exposed ridge beside Blow River Delta.,
CAN 530911,Poa,Poa,"Aiken, S.G.",1988,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Poales; Poaceae,1,,87-247,"Aiken, Susan; McLachlan, K.I.","North America: Canada, Yukon Territory",1987-08-31,,,"",Blow River  River flats behind wet delta area.  On west side of Blow River delta.,"",69.883333,-137.083333,"Growing in narrow valley, near stream.",
CAN 530912,Poa arctica,Poa arctica,"Aiken, S.G.",1988,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Poales; Poaceae; Poa,1,,87-248,"Aiken, Susan; McLachlan, K.I.","North America: Canada, Yukon Territory",1987-08-31,,,"",Blow River  River flats behind wet delta area.  On west side of Blow River delta.,"",69.883333,-137.083333,"Growing in narrow valley, near stream.",
CAN 530913,Luzula arctica,Luzula arctica,"Aiken, S.G.",1988,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Juncales; Juncaceae; Luzula,1,,87-249,"Aiken, Susan; McLachlan, K.I.","North America: Canada, Yukon Territory",1987-08-31,,,"",Blow River  River flats behind wet delta area.  On west side of Blow River delta.,"",69.883333,-137.083333,"Growing in narrow valley, near stream.",
CAN 530934,Lycopodium annotinum,Lycopodium annotinum,"Aiken, S.G.",1988,,Plantae; Microphyllophyta; Aglossopsida; Lycopodiales; Lycopodiaceae; Lycopodium,1,,87-294,"Aiken, Susan; McLachlan, K.I.","North America: Canada, Yukon Territory",1987-08-31,,,"",Blow River  River flats behind wet delta area.  In valley at right angles to Blow River delta on west.,"",69.883333,-137.083333,Beside stream bed of small stream in valley.,
CAN 530941,Festuca lenensis,Festuca lenensis,"Aiken, S.G.",1990,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Poales; Poaceae; Festuca,3,,87-108,"Aiken, Susan; McLachlan, K.I.","North America: Canada, Yukon Territory",1987-08-25,,,"","Richardson Mountains  Site 2, valley west side of West Cache Creek valley, below flat topped ridge, with yellow cliffs.",1200 m,68.25,-136.6,"Isolated plants on disturbed, unstable gravel slope.  Black soil.",
CAN 534011,Tofieldia pusilla,Tofieldia pusilla,"Aiken, S.G.",1988,,Plantae; Magnoliophyta; Liliopsida; Alismatidae; Alismatales; Tofieldiaceae; Tofieldia,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,,,"",White Mountains  Site 18.  Silurian limestone.,760 m,67.95,-136.5,"Dryas, lichen in frost heave cracks sparse vegetation.  Sparse plants in gravel.",
CAN 534012,Androsace chamaejasme subsp. chamaejasme var. arctica,Androsace chamaejasme subsp. lehmanniana,,"",,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Primulales; Primulaceae; Androsace; Androsace chamaejasme,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,dry,,"",White Mountains  Site 18.  Silurian limestone.,760 m,67.95,-136.5,"Dryas, lichen in frost heave cracks sparse vegetation.",Natural Heritage Building/ Herbarium
CAN 534013,Minuartia arctica,Minuartia arctica,"Dugal, A.W.",1989-02,,Plantae; Magnoliophyta; Magnoliopsida; Caryophyllidae; Caryophyllales; Caryophyllaceae; Minuartia,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,,,"",White Mountains  Site 18.  Silurian limestone.,760 m,67.95,-136.5,"Dryas, lichen in frost heave cracks sparse vegetation.",
CAN 534014,Festuca richardsonii,Festuca rubra subsp. arctica,,"",,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Poales; Poaceae; Festuca; Festuca rubra,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,,,"",Rapid Creek  Site 19.,"",68.55,-136.833333,Gravel bar in creek.,
CAN 534015,Ranunculus nivalis,Ranunculus nivalis,"Dugal, A.W.",1989-02,,Plantae; Magnoliophyta; Magnoliopsida; Magnoliidae; Ranunculales; Ranunculaceae; Ranunculus,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,,,"",Shingle Point  Site 20.  Eroding shingle cliffs beside the sea.,"",68.966667,-137.25,"At base of cliff with Oxyria and grasses, probably Trisetum and Poa but not inflorescences.",
CAN 534016,Luzula confusa,Luzula confusa,"Dugal, A.W.",1989-03,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Juncales; Juncaceae; Luzula,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,,,"",Shingle Point  Site 20.  Eroding shingle cliffs beside the sea.,"",68.966667,-137.25,About half way up the slope in eroding shingle with willow.,
CAN 534017,Salix polaris,Salix polaris,"Argus, G.W.",1989-04,,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,,,"",Shingle Point  Site 20.  Eroding shingle cliffs beside the sea.,"",68.966667,-137.25,Dominant in places about the middle of the eroding banks.,
CAN 534018,Festuca brachyphylla,Festuca brachyphylla,"Aiken, S.G.",1988,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Poales; Poaceae; Festuca,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,,,"",Shingle Point  Site 20.  Eroding shingle cliffs beside the sea.,"",68.966667,-137.25,Isolated plant near the top of eroding cliffs beside the sea.,
CAN 534019,Micranthes reflexa,Micranthes reflexa,"Aiken, S.G.",1988,,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Saxifragaceae; Micranthes,1,,"","Aiken, Susan","North America: Canada, Yukon Territory, Shingle Point (YT)",1988-07-06,dry,,"",Shingle Point  Site 20.  Eroding shingle cliffs beside the sea.,"",68.966667,-137.25,Very common on banks.,
CAN 534020,Petasites frigidus,Petasites frigidus,"Aiken, S.G.",1988,,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Petasites,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,,,"",Shingle Point  Site 20.  Eroding shingle cliffs beside the sea.,"",68.966667,-137.25,Common along banks.,
CAN 534021,Hierochloe alpina,Anthoxanthum monticola subsp. alpinum,"Aiken, S.G.",1988,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Poales; Poaceae; Anthoxanthum; Anthoxanthum monticola,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,,,"",Shingle Point  Site 20.  Eroding shingle cliffs beside the sea.,"",68.966667,-137.25,On eroding banks.,
CAN 534022,Cassiope tetragona,Cassiope tetragona,"Aiken, S.G.",1988,,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Ericales; Ericaceae; Cassiope,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,,,"",Shingle Point  Site 20.  Eroding shingle cliffs beside the sea.,"",68.966667,-137.25,Growing with moss on more stabilized areas of banks.,
CAN 534023,Luzula confusa,Luzula confusa,"Dugal, A.W.",1989-03,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Juncales; Juncaceae; Luzula,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,,,"",Shingle Point  Site 20.  Eroding shingle cliffs beside the sea.,"",68.966667,-137.25,Isolated plants on eroding banks.,
CAN 534024,Senecio atropurpureus,Senecio atropurpureus,"Dugal, A.W.",1989-02,,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Senecio,1,,"","Aiken, Susan","North America: Canada, Yukon Territory, Shingle Point (YT)",1988-07-06,dry,AWD: Discoid form,"",Shingle Point  Site 20.  Eroding shingle cliffs beside the sea.,"",68.966667,-137.25,Growing at edge of tundra with heather and Dryas and birch.,
CAN 534025,Cardamine digitata,Cardamine digitata,"Dugal, A.W.",1989-02,,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Capparales; Brassicaceae; Cardamine,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,,,"",Shingle Point  Site 20.  Eroding shingle cliffs beside the sea.,"",68.966667,-137.25,On mossy slope with heather and Ledum.  Growing up through birch and willow.,
CAN 534026,Festuca brachyphylla,Festuca brachyphylla,"Aiken, S.G.",1989-02,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Poales; Poaceae; Festuca,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,,,"",Shingle Point  Site 20.  Eroding shingle cliffs beside the sea.,"",68.966667,-137.25,Young plants near top of gravel bank beside sea.  Isolated plants in exposed gravel.  Occasional Poa glauca and Trisetum spicatum plants on same slope.,
CAN 534027,Saxifraga hyperborea R.Br.,Saxifraga hyperborea,"Gillespie, Lynn J.",2014,,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Saxifragaceae; Saxifraga,1,,88-134,"Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,dry,,"","Shingle Point, Site 20.  Eroding shingle cliffs beside the sea.","",68.966667,-137.25,In clay sandy bank beside stream from melting snow patch.,Natural Heritage Building/ Herbarium
CAN 534028,Pedicularis sudetica subsp. albolabiata,Pedicularis albolabiata,"Dugal, A.W.",1989-02,,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Scrophulariales; Orobanchaceae; Pedicularis,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,,,"",Shingle Point  Site 20.  Eroding shingle cliffs beside the sea.,"",68.966667,-137.25,Growing with Rumex and Trisetum spicatum on large soil sod that had fallen off top off cliffs - common in adjacent tundra.,
CAN 534029,Saxifraga tricuspidata,Saxifraga tricuspidata,"Aiken, S.G.",1988,,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Saxifragaceae; Saxifraga,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,,,"",Shingle Point  Site 20.  Eroding shingle cliffs beside the sea.,"",68.966667,-137.25,At top of east-facing banks.  Isolated plants on open soil patches.,
CAN 534030,Vaccinium vitis-idaea,Vaccinium vitis-idaea,"Aiken, S.G.",1988,,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Ericales; Ericaceae; Vaccinium,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,,,"",Shingle Point  Site 20.  Eroding shingle cliffs beside the sea.,"",68.966667,-137.25,At edge of tundra at top of east-facing slope.,
CAN 534031,Dodecatheon pulchellum subsp. pauciflorum,Dodecatheon pulchellum subsp. pauciflorum,"Dugal, A.W.",1989-02,,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Primulales; Primulaceae; Dodecatheon; Dodecatheon pulchellum,1,,"","Aiken, Susan","North America: Canada, Yukon Territory, Shingle Point (YK)",1988-07-06,dry,Fleshy leaves,"",Shingle Point  Site 20.,"",68.966667,-137.25,Growing high up on grassy east-facing slope.  Eroding shingle cliffs beside the sea.,
CAN 534051,Luzula wahlenbergii,Luzula wahlenbergii,"Aiken, S.G.",1989-02,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Juncales; Juncaceae; Luzula,1,,"","Aiken, Susan","North America: Canada, Yukon Territory, Shingle Point (YK)",1988-07-06,dry,,"",Site 20.  Eroding shingle cliffs beside the sea.  Beside road south of DEW-line site.,"",68.966667,-137.25,"In dry, sparsely vegetated tundra.",
CAN 534052,Poa pratensis subsp. alpigena,Poa pratensis subsp. alpigena,"Soreng, R.J.",1990,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Poales; Poaceae; Poa; Poa pratensis,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-09,,,"",Rapid River  Gravel bar.  Site 19.,150 m,68.55,-136.833333,Growing with Arctagrostis.,
CAN 534053,Arctagrostis latifolia subsp. arundinacea,Arctagrostis latifolia subsp. arundinacea,"Aiken, S.G.",1989,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Poales; Poaceae; Arctagrostis; Arctagrostis latifolia,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-09,,,"",Rapid River  Gravel bar.  Site 19.,150 m,68.55,-136.833333,Growing 50 cm from Poa pratensis (collection # 88-159 - CAN 534052).,
